student_id,gender,ssc_percentage,hsc_percentage,degree_percentage,cgpa,entrance_exam_score,technical_skill_score,soft_skill_score,internship_count,live_projects,work_experience_months,certifications,attendance_percentage,backlogs,extracurricular_activities,placement_status,salary_package_lpa
2645,Male,80,77,86,8.64,79,65,48,4,2,21,0,70,4,Yes,0,0.0
2646,Female,67,84,58,8.33,72,44,80,5,1,17,1,86,5,No,0,0.0
2647,Male,58,90,70,9.51,69,95,58,2,0,15,3,72,2,No,0,0.0
2648,Male,67,85,79,7.18,97,97,89,2,0,14,2,89,1,Yes,1,7.78
2649,Female,65,81,50,5.81,80,61,76,3,5,12,3,74,5,No,0,0.0
2650,Female,55,55,95,5.89,48,42,53,3,1,12,1,85,0,Yes,0,0.0
2651,Male,67,85,74,9.36,94,49,85,0,0,12,5,73,0,No,1,14.73
2652,Male,89,78,80,8.25,56,89,97,3,1,15,3,66,0,Yes,1,11.51
2653,Male,58,56,53,9.63,93,43,71,2,3,19,5,78,2,No,1,11.23
2654,Male,70,93,61,9.49,76,43,69,2,2,17,3,78,4,Yes,0,0.0
2655,Female,90,57,75,9.67,86,61,91,4,1,2,2,75,4,Yes,0,0.0
2656,Female,93,91,86,7.02,98,46,76,0,2,0,1,87,3,Yes,0,0.0
2657,Male,58,80,66,9.48,42,72,77,4,4,21,0,90,1,No,1,8.52
2658,Female,54,73,52,8.54,71,46,67,3,2,23,4,65,3,Yes,0,0.0
2659,Male,56,87,63,9.53,82,86,44,2,3,10,5,69,2,No,1,14.64
2660,Female,82,92,50,7.58,89,90,65,3,5,22,4,73,2,No,1,10.92
2661,Male,81,51,95,6.26,85,64,68,5,2,4,2,87,2,Yes,0,0.0
2662,Female,83,61,73,7.21,71,88,41,1,2,15,0,95,2,No,0,0.0
2663,Female,53,54,93,8.83,58,60,89,0,0,23,4,86,2,No,1,3.53
2664,Female,67,77,68,6.88,78,73,73,1,0,21,0,72,3,Yes,0,0.0
2665,Male,81,51,65,6.35,61,55,61,4,1,1,4,93,5,Yes,0,0.0
2666,Female,87,88,90,5.88,82,42,62,4,4,24,4,62,2,Yes,0,0.0
2667,Female,54,67,62,9.07,44,62,70,1,2,22,5,63,1,No,1,4.39
2668,Male,76,53,87,6.77,87,48,66,2,2,17,3,76,5,No,0,0.0
2669,Male,85,56,61,5.65,62,99,72,5,1,0,1,65,2,No,1,12.73
2670,Male,81,76,56,6.68,47,59,49,5,5,5,4,62,1,Yes,0,0.0
2671,Female,60,85,58,9.7,71,96,67,3,1,6,0,92,2,No,1,3.48
2672,Female,59,57,79,5.59,74,80,84,5,4,24,3,71,2,No,1,12.3
2673,Male,78,53,52,9.66,79,96,90,3,3,13,4,92,4,No,0,0.0
2674,Male,87,69,81,9.56,97,47,99,2,5,3,5,62,3,Yes,0,0.0
2675,Female,51,95,65,8.38,41,45,90,5,2,22,2,62,3,No,0,0.0
2676,Female,86,70,59,5.94,91,45,48,5,2,18,5,74,5,No,0,0.0
2677,Female,82,54,58,5.8,79,42,67,2,4,15,0,64,1,Yes,0,0.0
2678,Male,89,75,62,6.61,77,75,80,3,3,0,0,82,5,Yes,0,0.0
2679,Male,52,89,73,9.38,47,66,82,0,5,18,5,99,5,Yes,0,0.0
2680,Female,53,70,90,5.99,78,90,59,5,2,2,4,62,0,No,1,11.39
2681,Male,58,55,76,5.64,52,99,92,1,0,16,4,86,3,Yes,0,0.0
2682,Male,80,74,84,7.11,48,50,86,0,2,11,2,65,2,Yes,0,0.0
2683,Female,93,74,63,7.64,57,95,41,0,0,14,1,95,1,Yes,0,0.0
2684,Male,92,52,70,6.78,71,75,64,0,2,11,3,72,3,Yes,0,0.0
2685,Female,70,78,68,6.01,81,75,93,3,4,20,2,66,4,Yes,0,0.0
2686,Male,71,61,51,5.85,48,62,65,0,3,12,1,60,2,Yes,0,0.0
2687,Male,78,75,95,6.79,43,85,67,2,2,7,0,60,1,No,1,11.6
2688,Female,53,61,72,9.34,46,59,89,0,3,4,3,62,1,No,1,4.8
2689,Female,66,91,55,8.29,73,54,90,5,1,22,2,89,3,No,0,0.0
2690,Female,88,53,68,8.19,64,45,70,4,1,10,1,72,3,Yes,0,0.0
2691,Male,55,91,66,6.09,89,46,46,5,2,17,0,70,0,No,0,0.0
2692,Female,83,53,85,8.66,73,92,47,5,3,6,4,71,5,Yes,0,0.0
2693,Female,70,67,68,9.28,93,60,58,2,1,14,4,78,0,No,1,11.35
2694,Female,92,66,80,8.28,46,60,89,5,2,5,4,64,2,No,1,7.49
2695,Male,70,85,65,8.95,94,53,70,2,0,23,3,66,4,Yes,0,0.0
2696,Female,95,66,55,6.7,82,72,90,4,3,18,0,82,1,Yes,1,14.37
2697,Female,71,92,67,6.52,95,55,84,2,2,18,5,76,4,Yes,0,0.0
2698,Female,93,58,78,8.29,92,69,70,1,1,4,5,91,3,No,0,0.0
2699,Female,78,94,83,7.64,74,93,51,1,4,5,0,94,5,Yes,0,0.0
2700,Male,76,94,62,5.71,43,43,87,5,4,8,4,63,4,No,0,0.0
2701,Male,83,87,50,7.38,64,54,70,0,0,12,2,63,3,Yes,1,3.04
2702,Female,59,91,50,7.51,71,83,75,4,3,3,0,99,1,No,0,0.0
2703,Female,68,58,61,5.93,91,49,52,1,3,2,0,93,1,No,0,0.0
2704,Male,67,54,56,5.76,99,80,81,4,4,1,4,80,0,Yes,1,14.22
2705,Female,50,95,51,7.76,51,55,55,5,1,19,2,66,1,No,0,0.0
2706,Male,60,57,57,7.31,64,66,66,4,5,20,0,65,0,Yes,1,5.08
2707,Male,89,55,67,9.27,97,90,46,3,4,11,3,71,3,Yes,0,0.0
2708,Male,79,74,63,8.55,42,77,86,4,0,22,4,65,2,No,1,11.49
2709,Male,61,57,74,6.96,66,89,48,4,5,9,1,63,0,Yes,1,10.84
2710,Male,73,62,71,8.23,72,61,88,1,1,16,4,80,4,No,0,0.0
2711,Male,75,60,57,6.94,51,62,51,2,0,12,4,95,0,No,0,0.0
2712,Female,86,51,89,9.69,70,58,54,0,1,18,5,60,2,No,1,14.92
2713,Female,64,92,68,6.67,71,91,90,5,3,14,3,85,4,No,0,0.0
2714,Male,75,60,58,7.53,73,51,71,2,4,11,3,70,0,Yes,1,11.49
2715,Female,51,53,82,8.15,51,49,87,1,4,2,1,75,5,No,0,0.0
2716,Male,80,71,73,5.94,71,88,55,1,2,19,4,83,2,Yes,0,0.0
2717,Male,78,67,80,6.02,62,70,76,1,1,9,0,92,5,Yes,0,0.0
2718,Female,67,78,88,6.01,72,43,84,3,0,4,4,93,3,No,0,0.0
2719,Female,88,77,91,8.76,76,57,64,0,2,4,3,87,5,No,0,0.0
2720,Male,94,91,89,7.38,99,47,84,1,1,21,1,69,2,No,0,0.0
2721,Male,94,75,57,9.69,61,82,73,5,4,7,4,73,3,Yes,0,0.0
2722,Male,68,94,91,9.53,58,59,91,1,5,9,5,75,1,Yes,0,0.0
2723,Female,54,82,80,8.51,41,59,93,2,0,18,5,62,3,No,1,8.66
2724,Male,65,82,78,7.63,40,95,67,2,4,8,1,69,0,Yes,1,6.56
2725,Male,91,80,92,5.79,59,86,83,1,2,14,0,60,4,No,0,0.0
2726,Male,90,79,70,7.21,87,44,59,2,0,5,0,98,1,Yes,0,0.0
2727,Male,59,81,82,9.77,88,73,90,2,1,15,4,78,3,No,0,0.0
2728,Male,84,61,68,7.17,86,87,71,5,3,18,4,69,3,No,0,0.0
2729,Male,59,80,86,7.21,95,93,69,2,3,22,2,68,1,No,1,9.01
2730,Male,91,73,72,6.31,45,88,77,3,2,5,0,90,5,Yes,0,0.0
2731,Male,75,65,77,5.86,99,74,79,5,0,17,5,93,3,No,0,0.0
2732,Female,61,87,63,5.97,58,86,41,1,2,24,4,83,3,Yes,0,0.0
2733,Female,77,83,50,5.78,56,99,49,3,0,18,0,83,2,Yes,0,0.0
2734,Female,95,83,85,6.18,74,97,40,0,4,8,4,62,4,Yes,0,0.0
2735,Female,80,53,82,9.65,62,76,58,3,4,18,3,81,4,Yes,0,0.0
2736,Female,54,75,73,7.54,63,48,46,2,0,1,0,83,0,Yes,0,0.0
2737,Male,52,80,61,8.63,93,52,48,1,3,6,4,70,4,Yes,0,0.0
2738,Male,87,53,81,6.96,43,40,57,3,1,6,0,89,4,Yes,0,0.0
2739,Male,94,64,91,9.69,51,82,60,1,0,12,5,83,5,No,0,0.0
2740,Female,70,53,68,7.51,97,51,58,5,3,16,5,77,5,No,1,13.72
2741,Male,78,57,59,7.44,97,43,58,2,2,0,1,87,1,No,0,0.0
2742,Male,72,78,59,9.58,45,98,68,1,5,17,3,61,2,Yes,1,8.47
2743,Female,62,75,81,8.17,50,55,83,3,2,17,1,65,3,No,0,0.0
2744,Male,89,51,94,7.91,49,88,57,2,2,24,1,75,1,No,1,7.18
2745,Female,54,95,79,7.49,82,83,99,3,0,0,3,72,3,No,0,0.0
2746,Male,67,93,64,8.75,90,48,87,1,4,3,1,79,3,Yes,1,12.56
2747,Female,68,58,81,7.43,45,62,76,4,4,4,4,62,2,No,0,0.0
2748,Male,64,68,60,6.69,46,46,98,2,1,16,3,88,4,No,0,0.0
2749,Male,95,65,59,8.62,46,92,53,3,2,1,0,73,0,No,1,5.52
2750,Male,91,71,73,8.98,57,52,63,1,3,18,5,81,4,No,0,0.0
2751,Male,60,56,82,8.01,42,83,42,0,1,15,5,71,5,Yes,0,0.0
2752,Female,84,53,63,8.98,88,81,86,4,3,12,1,71,0,No,1,8.55
2753,Male,87,80,85,8.56,57,44,82,3,4,15,0,65,3,No,0,0.0
2754,Male,66,51,78,6.61,91,63,63,0,3,4,4,86,0,No,1,13.16
2755,Female,87,87,83,6.71,82,83,84,5,0,22,0,71,3,No,0,0.0
2756,Male,94,52,51,7.2,64,64,63,3,1,11,0,95,4,Yes,0,0.0
2757,Male,67,73,58,5.89,94,49,50,5,5,4,1,97,0,No,0,0.0
2758,Female,72,92,61,6.27,89,88,89,2,5,10,3,70,3,No,0,0.0
2759,Male,93,61,60,6.35,85,57,84,1,0,18,3,79,1,No,0,0.0
2760,Male,51,75,90,6.52,43,65,52,0,2,6,4,99,5,No,0,0.0
2761,Female,63,51,91,5.65,45,51,97,1,2,23,5,85,2,Yes,1,12.44
2762,Male,69,60,70,9.03,44,78,52,2,3,2,1,67,5,Yes,0,0.0
2763,Male,67,81,71,8.58,44,68,79,3,1,7,1,85,5,Yes,0,0.0
2764,Male,87,61,55,8.45,53,62,61,5,4,14,1,82,3,Yes,0,0.0
2765,Male,95,78,90,7.01,49,73,64,4,5,16,5,68,4,No,1,7.1
2766,Female,68,90,77,8.06,82,57,41,3,1,15,1,87,5,No,0,0.0
2767,Female,90,55,54,7.69,47,58,45,3,0,4,2,80,4,No,0,0.0
2768,Female,92,69,64,6.84,87,56,57,1,3,2,4,81,2,Yes,0,0.0
2769,Female,71,78,80,6.02,76,67,42,4,3,16,1,89,5,No,0,0.0
2770,Female,67,53,90,7.73,46,42,54,1,5,6,3,69,0,No,0,0.0
2771,Male,93,78,71,6.23,99,46,70,1,1,12,5,88,1,Yes,0,0.0
2772,Male,79,87,95,8.2,66,90,98,4,1,5,4,91,2,No,1,14.99
2773,Female,52,95,92,9.21,52,55,62,1,1,12,3,71,0,Yes,1,13.99
2774,Male,68,78,77,5.74,62,70,90,1,5,22,0,76,1,No,0,0.0
2775,Male,62,94,65,5.74,97,68,56,2,5,6,1,76,0,No,0,0.0
2776,Female,71,85,79,8.02,87,87,76,4,1,24,4,62,5,No,0,0.0
2777,Female,69,64,53,6.43,88,86,68,1,1,14,5,89,1,No,1,3.36
2778,Male,54,62,68,7.54,62,67,80,3,4,3,1,92,2,No,1,3.52
2779,Female,56,65,74,5.64,63,94,51,3,1,8,5,64,2,Yes,1,3.27
2780,Female,69,65,51,8.13,78,82,91,3,2,8,1,60,5,No,0,0.0
2781,Female,57,80,55,6.33,47,92,85,4,4,12,5,77,1,No,1,4.02
2782,Female,72,55,92,7.37,94,74,53,3,5,14,4,74,4,No,0,0.0
2783,Female,68,67,78,9.68,65,70,95,3,3,2,2,67,4,Yes,0,0.0
2784,Female,89,85,89,8.32,82,40,59,4,0,23,0,81,0,Yes,0,0.0
2785,Female,83,66,88,7.38,91,50,51,2,1,23,1,89,0,Yes,0,0.0
2786,Female,93,56,67,6.04,88,67,52,5,1,3,4,99,3,No,0,0.0
2787,Female,85,88,52,7.15,45,86,93,4,0,13,0,92,3,Yes,0,0.0
2788,Male,67,50,78,6.46,53,43,94,3,4,5,0,93,5,Yes,0,0.0
2789,Female,94,61,86,8.45,89,70,88,3,4,22,1,69,5,Yes,0,0.0
2790,Female,55,62,52,5.97,83,45,42,4,3,4,0,70,4,Yes,0,0.0
2791,Female,78,65,70,8.63,69,52,77,2,4,15,5,67,3,No,0,0.0
2792,Female,53,58,64,7.76,98,56,40,5,2,13,5,94,2,Yes,0,0.0
2793,Female,77,95,51,8.62,48,91,76,0,1,0,5,77,0,Yes,1,9.8
2794,Male,87,76,90,6.62,57,47,88,2,1,5,0,79,0,Yes,0,0.0
2795,Female,75,80,64,9.45,96,70,90,5,2,14,3,68,3,Yes,0,0.0
2796,Female,67,53,90,7.32,84,70,57,1,4,0,3,89,2,Yes,0,0.0
2797,Male,81,73,74,5.83,64,54,88,3,1,3,0,64,2,No,0,0.0
2798,Female,71,50,60,9.41,85,40,89,2,2,16,1,76,1,No,1,8.79
2799,Male,91,65,57,8.21,44,64,73,0,4,10,2,61,4,Yes,1,9.71
2800,Male,82,55,89,8.34,61,75,49,1,5,6,0,70,1,Yes,0,0.0
2801,Female,69,85,74,8.95,76,72,58,4,5,14,3,66,3,Yes,0,0.0
2802,Female,91,57,59,8.79,59,78,48,1,5,20,2,79,2,Yes,0,0.0
2803,Female,75,66,72,8.01,87,88,40,2,4,4,5,80,1,No,1,14.34
2804,Male,84,81,95,9.0,78,72,47,1,3,23,1,85,5,No,0,0.0
2805,Male,73,58,68,8.97,94,68,78,0,0,0,1,81,3,No,0,0.0
2806,Female,59,85,80,6.36,71,65,65,1,2,21,1,96,4,No,0,0.0
2807,Female,61,87,80,8.45,42,41,98,4,0,5,5,86,5,No,0,0.0
2808,Male,84,87,84,9.78,75,80,70,2,4,23,3,78,3,No,0,0.0
2809,Female,91,51,64,8.64,86,88,49,3,0,6,0,93,1,Yes,0,0.0
2810,Male,81,90,91,5.53,62,77,82,2,0,6,5,98,3,No,0,0.0
2811,Female,65,59,81,8.95,50,48,91,2,3,15,4,71,1,No,1,3.58
2812,Male,69,65,57,5.85,42,66,46,3,3,5,4,90,0,Yes,0,0.0
2813,Male,65,80,72,5.56,65,50,81,3,5,7,3,78,3,Yes,0,0.0
2814,Male,58,66,70,9.16,50,77,47,5,2,14,5,88,4,No,0,0.0
2815,Female,82,52,53,7.76,71,99,45,3,5,23,0,86,4,No,0,0.0
2816,Male,50,51,79,6.35,59,62,57,2,5,17,2,93,3,No,0,0.0
2817,Female,86,84,71,6.39,56,42,66,0,3,23,3,63,2,No,0,0.0
2818,Female,57,55,74,9.13,87,62,76,0,2,20,5,95,3,No,1,9.21
2819,Female,79,69,76,8.19,45,47,94,1,1,9,2,74,5,No,0,0.0
2820,Female,57,77,74,9.79,85,65,64,1,3,17,4,99,4,No,0,0.0
2821,Male,60,74,90,6.13,88,95,47,3,3,7,0,66,4,No,0,0.0
2822,Male,90,81,78,8.39,49,60,63,0,4,23,4,62,4,No,1,12.64
2823,Male,89,79,74,6.81,65,58,49,1,3,11,5,85,0,No,0,0.0
2824,Male,87,80,92,7.65,96,58,52,4,4,16,0,98,4,Yes,0,0.0
2825,Male,82,84,64,5.61,87,87,96,2,3,6,2,89,4,No,0,0.0
2826,Female,57,68,95,7.29,91,95,83,1,4,6,0,65,0,Yes,1,7.86
2827,Male,87,64,85,9.22,86,87,65,0,3,9,5,81,0,Yes,1,5.12
2828,Female,68,86,61,9.23,64,70,71,0,0,1,2,76,3,No,0,0.0
2829,Male,87,74,72,6.94,71,91,44,5,4,1,4,91,5,Yes,0,0.0
2830,Male,69,90,77,8.66,49,92,85,0,1,1,2,74,1,Yes,1,13.82
2831,Male,60,94,81,5.66,87,78,88,2,5,6,0,86,4,No,0,0.0
2832,Female,83,50,75,7.99,75,67,64,0,5,4,1,96,1,Yes,0,0.0
2833,Female,52,75,63,6.0,44,60,56,1,4,12,4,78,5,Yes,0,0.0
2834,Female,89,55,71,6.74,69,68,54,4,3,11,4,79,1,No,1,14.19
2835,Female,66,67,58,8.92,83,99,78,1,2,2,0,65,5,Yes,0,0.0
2836,Male,92,72,83,5.65,84,62,60,0,3,11,5,61,4,No,1,6.72
2837,Male,51,61,74,9.62,51,45,85,1,3,15,2,96,5,Yes,1,12.38
2838,Male,51,90,81,6.6,57,49,92,3,3,0,3,96,1,No,1,5.06
2839,Male,88,67,93,6.64,74,64,86,4,2,7,5,98,5,No,0,0.0
2840,Female,92,77,90,8.47,49,56,92,2,2,17,5,96,5,No,1,7.08
2841,Female,89,59,84,8.19,59,51,83,5,4,6,1,86,3,No,0,0.0
2842,Male,64,87,94,7.47,74,89,74,2,0,18,0,87,3,Yes,0,0.0
2843,Male,58,73,74,6.95,79,98,63,1,1,14,0,62,4,No,0,0.0
2844,Male,52,57,88,8.57,83,58,42,2,1,3,4,71,3,No,0,0.0
2845,Female,92,72,50,8.49,72,48,71,1,0,23,0,76,2,Yes,0,0.0
2846,Male,78,75,69,7.86,70,97,86,0,5,2,0,76,4,Yes,1,14.63
2847,Male,62,56,92,8.61,96,67,61,5,3,8,1,95,1,No,1,10.1
2848,Male,81,85,58,7.62,76,59,59,1,0,20,2,62,0,No,0,0.0
2849,Female,77,77,82,5.7,88,75,64,3,0,12,5,70,4,No,0,0.0
2850,Male,62,89,79,6.11,43,41,72,1,5,11,2,80,4,No,0,0.0
2851,Female,74,66,53,7.0,42,61,55,1,0,22,3,96,3,Yes,0,0.0
2852,Male,78,62,65,7.08,50,76,51,5,4,9,5,62,4,No,0,0.0
2853,Male,65,51,68,6.43,47,94,56,1,1,15,4,70,0,Yes,1,13.36
2854,Female,72,70,55,6.12,69,49,80,1,5,1,2,86,5,No,0,0.0
2855,Female,52,73,83,9.33,84,97,50,5,1,10,2,92,3,No,0,0.0
2856,Male,63,89,51,6.07,91,48,87,0,4,1,3,98,5,No,0,0.0
2857,Male,58,88,83,8.05,98,96,85,5,4,14,4,87,3,No,0,0.0
2858,Female,83,59,51,8.49,87,65,95,0,0,9,3,70,2,Yes,1,10.6
2859,Female,79,77,79,6.87,92,71,76,3,2,3,3,61,4,No,0,0.0
2860,Male,72,86,51,7.88,84,50,69,2,0,8,0,84,3,No,0,0.0
2861,Female,51,82,56,9.78,46,81,83,5,3,5,5,99,5,Yes,0,0.0
2862,Male,95,62,54,7.6,88,71,58,1,4,15,1,65,0,Yes,0,0.0
2863,Male,92,57,65,7.65,67,53,94,1,4,18,5,92,4,No,0,0.0
2864,Male,95,83,95,7.94,99,55,91,1,1,18,2,60,4,Yes,0,0.0
2865,Female,55,61,85,7.63,87,48,97,3,1,8,5,96,5,No,0,0.0
2866,Female,77,84,63,8.32,66,95,98,5,5,13,3,74,3,No,0,0.0
2867,Female,67,91,88,8.96,68,54,49,3,4,9,4,76,4,No,0,0.0
2868,Male,65,85,55,5.91,83,80,50,2,2,17,5,67,0,Yes,1,12.19
2869,Female,79,63,70,6.74,77,86,58,0,0,6,2,66,0,Yes,1,10.52
2870,Male,80,84,91,8.4,77,91,41,3,5,3,4,93,4,Yes,0,0.0
2871,Male,83,92,85,9.33,58,57,57,5,1,14,4,78,5,Yes,0,0.0
2872,Female,83,50,77,5.69,72,96,47,0,0,21,2,72,3,No,0,0.0
2873,Female,67,64,77,6.32,87,69,85,4,5,2,0,94,1,Yes,1,7.76
2874,Female,72,81,54,5.79,99,43,57,0,5,21,3,65,1,Yes,0,0.0
2875,Male,83,56,75,6.42,57,52,50,2,3,23,3,78,3,Yes,0,0.0
2876,Male,50,93,51,8.72,80,57,96,5,4,19,4,84,5,No,0,0.0
2877,Female,53,73,74,7.07,98,87,64,4,2,5,3,96,1,No,1,12.59
2878,Female,56,63,50,7.65,71,94,81,4,4,3,2,94,3,Yes,1,6.65
2879,Male,81,67,72,9.01,41,65,60,4,2,4,0,94,0,No,1,5.69
2880,Female,85,90,57,8.19,65,95,89,5,2,5,2,71,5,Yes,0,0.0
2881,Male,55,77,75,6.1,72,73,82,1,1,5,4,73,0,No,1,12.4
2882,Male,59,61,93,7.03,82,83,74,2,4,5,5,66,2,No,0,0.0
2883,Female,66,72,85,7.17,46,70,82,2,4,16,5,82,3,No,0,0.0
2884,Male,78,68,94,5.6,47,60,76,5,4,6,4,75,2,Yes,1,9.52
2885,Male,94,70,82,6.89,63,74,58,0,3,24,5,75,3,No,0,0.0
2886,Female,55,92,86,9.76,83,90,73,2,5,2,0,89,5,Yes,0,0.0
2887,Male,92,57,58,8.85,76,59,94,1,4,18,3,93,4,No,0,0.0
2888,Male,84,92,53,6.72,57,65,97,4,5,4,1,63,3,No,1,10.96
2889,Female,83,74,66,7.48,50,65,81,2,0,11,0,87,0,Yes,1,3.94
2890,Male,68,91,91,7.05,77,59,59,5,3,4,5,67,2,Yes,1,3.72
2891,Female,65,92,90,9.59,79,86,76,2,2,19,3,87,3,No,0,0.0
2892,Female,93,87,68,8.15,83,40,89,0,1,1,5,82,0,No,1,4.4
2893,Male,66,83,78,8.79,86,55,60,4,5,0,1,69,1,Yes,1,12.05
2894,Male,75,52,51,6.86,84,68,93,0,2,6,1,76,1,Yes,0,0.0
2895,Male,65,58,64,6.04,50,85,80,1,4,4,4,79,4,Yes,0,0.0
2896,Female,85,86,80,6.28,52,48,66,1,1,1,0,89,0,No,1,10.68
2897,Male,94,68,93,6.92,43,60,46,0,3,7,1,97,5,No,0,0.0
2898,Female,95,77,56,9.31,80,77,64,3,0,6,5,93,3,Yes,0,0.0
2899,Male,62,56,62,9.25,83,41,72,1,3,23,5,62,3,Yes,0,0.0
2900,Male,56,95,73,5.92,87,95,80,0,5,17,1,88,5,No,0,0.0
2901,Female,92,80,53,5.74,99,85,48,4,2,1,1,63,4,Yes,1,14.31
2902,Male,90,68,95,7.78,41,44,85,5,0,15,2,82,0,No,1,13.55
2903,Male,90,94,70,9.05,61,46,70,1,4,5,1,65,2,No,0,0.0
2904,Female,62,85,73,9.76,50,44,92,5,2,21,2,76,2,Yes,1,10.46
2905,Female,87,79,83,6.6,77,48,88,2,2,12,0,85,3,No,0,0.0
2906,Female,75,57,53,9.48,99,94,99,1,5,4,4,75,3,Yes,0,0.0
2907,Female,69,79,60,9.33,70,67,86,5,4,15,1,69,0,No,0,0.0
2908,Male,78,93,63,7.04,40,71,89,3,2,13,1,99,1,Yes,1,5.71
2909,Female,80,50,52,8.07,67,78,51,2,4,4,5,80,1,Yes,1,14.03
2910,Male,66,82,62,6.68,97,76,52,1,0,12,3,77,5,Yes,0,0.0
2911,Male,61,63,53,6.49,85,58,99,1,4,8,4,72,2,Yes,1,5.07
2912,Male,78,87,72,9.27,56,97,77,3,0,20,0,93,3,Yes,0,0.0
2913,Male,58,67,88,7.2,54,88,97,1,1,5,5,62,5,Yes,0,0.0
2914,Female,52,51,68,8.41,43,48,97,2,0,20,3,61,4,No,0,0.0
2915,Male,89,60,75,6.83,66,71,43,2,3,5,4,78,5,No,0,0.0
2916,Female,87,94,65,8.76,44,44,60,1,1,15,3,75,2,Yes,0,0.0
2917,Female,90,67,67,9.01,96,74,84,5,1,5,1,61,4,Yes,0,0.0
2918,Female,64,91,61,8.46,52,68,48,4,1,9,1,83,3,No,0,0.0
2919,Male,67,50,75,5.86,72,62,73,3,0,0,3,88,2,Yes,0,0.0
2920,Male,50,55,80,5.79,83,53,84,4,3,1,1,66,3,Yes,0,0.0
2921,Female,55,55,94,8.92,99,53,82,5,1,19,3,73,4,No,0,0.0
2922,Male,82,58,60,6.32,48,95,41,4,0,2,4,93,5,No,1,12.55
2923,Female,53,79,88,9.02,70,60,46,2,5,1,5,62,5,No,0,0.0
2924,Male,52,69,50,7.9,79,80,96,5,0,6,3,75,5,Yes,0,0.0
2925,Female,86,87,50,9.53,46,47,80,2,5,15,2,79,1,No,1,10.95
2926,Male,86,55,63,8.86,81,91,99,5,5,9,3,63,3,No,0,0.0
2927,Female,57,91,75,8.84,79,54,42,2,4,6,2,65,2,Yes,1,8.02
2928,Female,89,88,91,9.56,75,69,64,2,4,21,4,92,4,No,0,0.0
2929,Male,50,77,80,5.95,99,98,90,5,3,13,3,90,5,Yes,0,0.0
2930,Male,51,58,74,7.74,59,69,64,1,2,9,4,67,5,Yes,0,0.0
2931,Female,89,50,59,6.77,49,50,86,3,5,12,5,61,2,Yes,1,6.04
2932,Male,51,74,61,8.08,53,60,81,0,0,13,1,97,2,No,0,0.0
2933,Male,55,61,59,8.26,69,78,71,1,1,2,5,99,5,Yes,0,0.0
2934,Female,89,90,58,9.5,62,46,48,1,0,10,3,91,4,No,0,0.0
2935,Male,94,53,74,8.37,60,69,49,5,0,0,2,60,4,No,0,0.0
2936,Male,51,93,91,8.42,71,45,77,2,3,0,2,98,5,Yes,0,0.0
2937,Female,89,71,54,8.94,59,77,95,1,4,22,4,80,1,Yes,1,11.29
2938,Female,67,95,65,8.2,49,71,91,4,3,24,1,70,1,No,1,6.89
2939,Male,52,62,64,7.82,47,80,84,0,3,14,5,79,3,Yes,0,0.0
2940,Male,90,76,81,6.3,96,96,40,2,5,20,1,89,2,Yes,0,0.0
2941,Female,82,80,57,7.37,40,41,55,2,3,20,1,79,4,No,0,0.0
2942,Female,78,80,63,6.41,45,96,70,1,1,13,5,92,0,No,1,5.98
2943,Male,64,79,94,8.4,62,51,46,5,3,15,2,89,2,No,0,0.0
2944,Female,50,80,75,9.33,63,92,77,0,4,13,5,63,1,No,1,8.71
2945,Male,82,83,95,8.27,43,58,50,0,4,15,5,64,2,Yes,0,0.0
2946,Female,56,68,81,8.66,72,66,43,5,3,0,3,92,2,Yes,1,10.81
2947,Female,58,73,63,5.67,75,95,73,1,0,4,3,92,0,Yes,1,6.98
2948,Female,59,86,80,6.34,83,69,99,5,0,9,2,79,1,Yes,1,14.12
2949,Female,64,68,79,6.03,48,41,92,3,4,5,1,96,4,No,0,0.0
2950,Male,71,74,72,9.16,97,46,83,3,3,16,5,93,2,Yes,1,9.52
2951,Male,91,61,77,6.5,51,65,99,4,3,8,4,90,4,Yes,0,0.0
2952,Male,82,60,56,6.07,93,72,48,2,2,5,5,97,4,No,0,0.0
2953,Female,78,88,74,8.53,65,97,49,4,3,1,1,81,4,No,0,0.0
2954,Male,66,56,50,7.56,44,75,45,5,3,15,4,90,4,No,0,0.0
2955,Female,69,91,73,8.71,70,96,78,3,0,5,2,88,4,No,0,0.0
2956,Female,81,78,73,6.59,57,45,49,3,4,8,0,85,5,Yes,0,0.0
2957,Male,54,88,81,5.51,99,43,93,4,3,0,4,86,0,No,0,0.0
2958,Female,80,63,73,7.82,86,60,74,1,3,17,1,61,4,Yes,0,0.0
2959,Female,73,93,88,9.0,99,57,46,1,4,12,4,60,5,No,0,0.0
2960,Female,87,55,62,6.73,82,71,91,4,5,9,3,68,1,Yes,1,9.55
2961,Female,93,75,79,6.52,46,82,46,0,1,0,2,98,3,Yes,0,0.0
2962,Male,75,85,87,6.17,52,94,40,1,3,15,0,82,4,No,0,0.0
2963,Female,53,85,77,9.67,54,65,91,0,4,6,0,76,1,No,1,4.88
2964,Male,92,69,70,8.6,60,95,77,5,1,24,0,87,3,No,0,0.0
2965,Male,72,66,70,8.97,61,47,71,2,5,19,5,66,4,Yes,0,0.0
2966,Male,93,73,71,5.87,64,56,79,2,1,12,1,84,3,Yes,0,0.0
2967,Female,84,86,86,8.89,84,67,88,3,3,8,1,97,4,Yes,0,0.0
